region,frame_id,sensor,time_iso,ny,nx,bbox_W,bbox_S,bbox_E,bbox_N,finite_pct,min,median,max,top10_median,bot10_median,orientation_class,row_order_present,row_order_value,producer_git_sha_present,model_version,qa_gate
usec_south,usec_south_2026143.1721_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,53.51,0.01,0.1272,10.0,0.083,0.1691,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026143.1754_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,44.86,0.0135,0.0557,4.2244,0.0487,0.0567,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026143.1812_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,51.57,0.01,0.0688,2.3527,0.059,0.0843,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026143.1900_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,35.95,0.01,0.1382,10.0,0.0779,0.1653,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026143.1936_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,0.16,0.0335,0.0532,0.1036,0.0528,,?,NO,,NO,cross_sensor/usec_south,REJECT
usec_south,usec_south_2026144.1700_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,27.87,0.01,0.1394,1.4711,0.1468,0.1075,flat,NO,,NO,cross_sensor/usec_south,WARN
usec_south,usec_south_2026144.1736_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,41.76,0.01,0.0518,1.6322,0.047,0.0776,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026144.1754_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,40.82,0.01,0.0721,10.0,0.0667,0.1164,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026144.1842_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,38.11,0.01,0.0702,6.234,0.0663,0.0595,flat,NO,,NO,cross_sensor/usec_south,WARN
usec_south,usec_south_2026144.1912_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,7.03,0.0179,0.0497,1.6849,0.0483,,?,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026144.1915_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,13.03,0.01,0.0571,1.6981,0.0483,0.1594,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026145.1718_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,58.55,0.01,0.0714,1.5587,0.0612,0.0954,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026145.1736_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,69.56,0.01,0.1162,10.0,0.1096,0.1462,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026145.1824_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,67.4,0.01,0.0651,9.9655,0.0608,0.0782,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026145.1857_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,61.81,0.0111,0.0508,4.4353,0.05,0.0583,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026145.1915_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,20.61,0.0324,0.1166,2.6479,0.0923,,?,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026146.1657_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,10.65,0.0212,0.0856,0.5683,0.105,,?,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026146.1718_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,59.47,0.0153,0.1689,10.0,0.1269,0.271,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026146.1806_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,64.37,0.01,0.0682,10.0,0.06,0.0784,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026146.1836_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,64.47,0.0123,0.0908,4.4245,0.083,0.0999,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026146.1857_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,61.54,0.02,0.0721,10.0,0.0674,0.1429,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026147.1657_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,30.24,0.01,0.2063,3.8632,0.2067,0.2451,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026147.1745_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,71.2,0.01,0.0812,10.0,0.0725,0.0999,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026147.1818_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,67.45,0.01,0.0746,4.0247,0.0619,0.1014,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026147.1836_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,69.37,0.01,0.0753,5.5029,0.0641,0.1274,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026147.1924_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,1.88,0.01,0.5271,2.5476,0.4693,,?,NO,,NO,cross_sensor/usec_south,WARN
usec_south,usec_south_2026148.1724_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,45.53,0.01,0.1541,10.0,0.1063,0.2466,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026148.1727_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,45.62,0.01,0.1541,10.0,0.1063,0.242,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026148.1800_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,49.24,0.01,0.063,2.2596,0.0628,0.1258,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026148.1818_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,48.8,0.01,0.0786,10.0,0.0643,0.1114,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026148.1906_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,14.51,0.01,0.1654,3.3257,0.1211,0.364,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026149.1706_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,50.87,0.0253,0.1466,10.0,0.1232,0.1618,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026149.1742_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,62.68,0.01,0.0922,3.2015,0.0799,0.104,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026149.1800_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,53.2,0.0118,0.092,8.2258,0.0793,0.121,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026149.1848_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,60.13,0.01,0.088,10.0,0.0876,0.1014,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026149.1924_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,15.05,0.01,0.1098,1.8941,0.0702,0.2375,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026150.1648_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,3.31,0.0308,0.1794,0.9033,,0.1783,?,NO,,NO,cross_sensor/usec_south,WARN
usec_south,usec_south_2026150.1724_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,14.91,0.017,0.1338,6.234,0.1007,0.1166,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026150.1742_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,23.43,0.0223,0.1431,6.6605,0.1384,0.1068,flat,NO,,NO,cross_sensor/usec_south,WARN
usec_south,usec_south_2026150.1830_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,26.5,0.01,0.1165,4.6205,0.095,0.1122,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026150.1900_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,16.79,0.0126,0.0931,2.8369,0.0807,,?,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026150.1903_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,23.58,0.0126,0.1014,2.8369,0.0807,0.14,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026150.1924_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,7.77,0.0101,0.1588,4.1052,0.0917,,?,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026151.1706_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,35.37,0.0285,0.1379,2.1174,0.1679,0.1591,flat,NO,,NO,cross_sensor/usec_south,WARN
usec_south,usec_south_2026151.1724_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,48.43,0.01,0.1285,10.0,0.0938,0.1856,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026151.1812_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,48.23,0.01,0.0973,8.2675,0.0782,0.1362,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026151.1842_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,45.36,0.0129,0.0784,5.0124,0.0678,0.0935,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026151.1845_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,45.36,0.01,0.0628,1.7647,0.0657,0.0695,flat,NO,,NO,multi_day_120_132_det41,PASS
usec_south,usec_south_2026151.1903_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,32.8,0.02,0.1016,5.2237,0.0992,0.3867,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026152.1703_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,17.76,0.01,0.0823,4.2527,0.0338,0.1489,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026152.1706_chl_VJ1.json,VJ1,,896,422,-78.7154,30.6242,-71.1757,37.5667,20.29,0.4898,0.8704,3.1813,0.8761,1.2666,flat,NO,,NO,multi_day_120_130,PASS
usec_south,usec_south_2026152.1748_chl_VJ2.json,VJ2,,352,877,-81.2847,29.4836,-72.3455,33.3306,30.62,0.4244,0.9589,1.7846,0.9905,1.0409,flat,NO,,NO,multi_day_120_130,PASS
usec_south,usec_south_2026152.1751_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,31.03,0.01,0.0747,3.3408,0.0829,0.0814,flat,NO,,NO,cross_sensor/usec_south,WARN
usec_south,usec_south_2026152.1754_chl_VJ2.json,VJ2,,608,944,-82.5679,31.7891,-72.2643,37.41,20.17,0.1986,1.0862,10.0,1.0418,1.205,flat,NO,,NO,multi_day_120_130,PASS
usec_south,usec_south_2026152.1842_chl_VJ1.json,VJ1,,880,899,-82.2185,30.1885,-72.2859,36.7268,16.46,0.216,1.1544,3.8237,1.0406,1.5969,flat,NO,,NO,multi_day_120_130,PASS
usec_south,usec_south_2026152.1845_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,25.1,0.0112,0.1178,1.717,0.1135,0.2049,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026153.1648_chl_VJ1.json,VJ1,,891,1187,-81.0,31.0,-73.0,37.0,0.14,0.01,0.1314,0.5508,,0.1322,?,NO,,NO,cross_sensor/usec_south,REJECT
usec_south,usec_south_2026153.1730_chl_VJ2.json,VJ2,,784,962,-82.4581,29.2317,-71.3843,36.3328,32.16,0.1347,0.9829,4.5731,1.0201,1.5278,flat,NO,,NO,multi_day_120_130,PASS
usec_south,usec_south_2026153.1733_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,40.3,0.01,0.1779,1.3686,0.0854,0.4278,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026153.1736_chl_VJ2.json,VJ2,,224,677,-81.6712,34.4938,-74.7627,37.4463,15.74,0.0678,1.2226,4.4135,1.6902,1.0753,flat,NO,,NO,multi_day_120_130,WARN
usec_south,usec_south_2026153.1806_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,42.37,0.01,0.1682,1.4441,0.0742,0.3859,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026153.1824_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,41.9,0.01,0.2392,1.497,0.1989,0.6715,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026153.1912_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,17.28,0.0114,0.1582,1.2917,0.1008,0.018,south_up,NO,,NO,cross_sensor/usec_south,WARN
usec_south,usec_south_2026154.1712_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,54.71,0.01,0.1015,1.0741,0.0781,0.2277,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026154.1748_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,62.67,0.01,0.1259,10.0,0.1034,0.154,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026154.1806_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,62.93,0.01,0.1903,1.4361,0.1814,0.2128,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026154.1854_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,56.11,0.01,0.0813,2.4966,0.0641,0.1084,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026154.1930_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,12.41,0.01,0.1086,0.7647,0.08,0.0278,south_up,NO,,NO,cross_sensor/usec_south,WARN
usec_south,usec_south_2026155.1654_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,25.51,0.0104,0.1221,0.7312,0.0796,0.2545,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026155.1730_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,66.93,0.01,0.1056,2.9785,0.0608,0.1823,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026155.1748_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,67.33,0.01,0.1383,2.2444,0.0687,0.2256,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026155.1836_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,66.24,0.01,0.1377,3.1819,0.0764,0.2308,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026155.1906_chl_VNP.json,VNP,,144,691,-81.063,30.4024,-73.5534,31.841,64.54,0.7312,1.0199,1.6968,1.0095,1.0293,flat,NO,,NO,multi_day_120_130,PASS
usec_south,usec_south_2026155.1909_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,54.69,0.01,0.0683,1.1424,0.0516,0.0813,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026155.1912_chl_VNP.json,VNP,,720,685,-81.8781,31.3461,-73.6558,36.4534,35.74,0.7299,1.0483,5.3464,1.0292,1.1516,flat,NO,,NO,multi_day_120_130,PASS
usec_south,usec_south_2026155.1930_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,4.09,0.01,0.2985,0.9299,0.2318,0.0822,south_up,NO,,NO,cross_sensor/usec_south,WARN
usec_south,usec_south_2026156.1712_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,51.3,0.01,0.0847,1.4185,0.0715,0.0906,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026156.1730_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,72.62,0.01,0.1472,2.4244,0.1128,0.2049,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026156.1818_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,66.67,0.01,0.1665,3.0053,0.0936,0.204,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026156.1848_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,65.08,0.01,0.0335,3.1701,0.0382,,?,NO,,NO,multi_day_120_132_det41,PASS
usec_south,usec_south_2026156.1851_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,72.25,0.01,0.0554,1.5023,0.0492,0.0865,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026156.1854_chl_VNP.json,VNP,,224,814,-81.3381,34.5575,-72.8941,36.6877,30.23,0.8591,1.1123,3.3916,0.9939,1.1935,flat,NO,,NO,multi_day_120_130,PASS
usec_south,usec_south_2026156.1906_chl_VJ1.json,VJ1,,160,538,-81.1126,30.594,-75.0629,32.0264,69.97,0.9989,1.1885,1.7265,1.1718,1.2027,flat,NO,,NO,multi_day_120_130,PASS
usec_south,usec_south_2026156.1909_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,42.55,0.01,0.1013,1.268,0.0796,0.4717,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026156.1912_chl_VJ1.json,VJ1,,672,522,-81.7425,31.6467,-75.1765,36.3504,31.13,0.5911,1.26,8.0414,1.2212,1.5748,flat,NO,,NO,multi_day_120_130,PASS
usec_south,usec_south_2026157.1654_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,4.67,0.0673,0.153,0.4152,,0.1668,?,NO,,NO,cross_sensor/usec_south,WARN
usec_south,usec_south_2026157.1712_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,55.57,0.0172,0.1549,1.0543,0.1258,0.2889,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026157.1757_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,48.36,0.01,0.0819,5.4747,0.0698,0.0895,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026157.1800_chl_VJ2.json,VJ2,,720,1003,-82.7662,31.0953,-72.1102,37.3709,42.43,0.0462,1.0745,5.2251,1.0375,1.311,flat,NO,,NO,multi_day_120_130,PASS
usec_south,usec_south_2026157.1830_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,66.5,0.01,0.0455,3.2733,0.01,0.0629,north_up,NO,,NO,multi_day_120_132_det41,PASS
usec_south,usec_south_2026157.1833_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,66.5,0.01,0.0717,1.5028,0.0493,0.1026,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026157.1836_chl_VNP.json,VNP,,368,507,-77.0647,38.1019,-71.1801,40.9556,19.76,0.9528,1.3208,3.1054,1.2153,1.3719,flat,NO,,NO,multi_day_120_130,PASS
usec_south,usec_south_2026157.1848_chl_VJ1.json,VJ1,,672,876,-81.8053,30.2275,-72.4597,35.303,53.81,0.224,1.1577,3.8443,1.0878,1.3582,flat,NO,,NO,multi_day_120_130,PASS
usec_south,usec_south_2026157.1851_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,62.42,0.01,0.1148,1.1215,0.0843,0.1939,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026157.1854_chl_VJ1.json,VJ1,,208,795,-81.2884,34.7103,-72.9207,36.6532,16.24,0.5995,1.4691,5.43,1.4511,1.5627,flat,NO,,NO,multi_day_120_130,PASS
usec_south,usec_south_2026158.1651_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,11.26,0.0143,0.0971,0.8083,0.0394,0.148,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026158.1654_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,10.73,0.0224,0.1008,0.8083,,0.148,?,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026158.1736_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,48.94,0.01,0.0152,10.0,0.0259,0.01,south_up,NO,,NO,multi_day_120_132_det41,WARN
usec_south,usec_south_2026158.1739_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,54.97,0.01,0.1096,1.3289,0.0833,0.2091,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026158.1742_chl_VJ2.json,VJ2,,320,839,-81.9033,33.8591,-72.8811,37.6986,30.67,0.0192,1.0996,6.5192,1.0932,1.24,flat,NO,,NO,multi_day_120_130,PASS
usec_south,usec_south_2026158.1812_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,51.13,0.01,0.0842,1.4322,0.0585,0.1333,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026158.1830_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,57.64,0.01,0.123,1.1603,0.0957,0.1822,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026158.1918_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,5.89,0.01,0.2517,0.8621,0.2086,0.0137,south_up,NO,,NO,cross_sensor/usec_south,WARN
usec_south,usec_south_2026159.1718_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,56.43,0.01,0.1909,1.2228,0.0967,0.1951,north_up,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026159.1754_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,44.29,0.01,0.089,3.0092,0.0746,0.0684,flat,NO,,NO,cross_sensor/usec_south,WARN
usec_south,usec_south_2026159.1812_chl_VJ1.json,VJ1,,742,1187,-81.0,31.0,-73.0,36.0,54.24,0.01,0.1533,1.2465,0.1065,0.1845,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026159.1900_chl_VJ2.json,VJ2,,742,1187,-81.0,31.0,-73.0,36.0,44.8,0.01,0.108,1.3106,0.0865,0.0968,flat,NO,,NO,cross_sensor/usec_south,PASS
usec_south,usec_south_2026159.1936_chl_VNP.json,VNP,,742,1187,-81.0,31.0,-73.0,36.0,0.45,0.0366,0.2485,0.515,,,?,NO,,NO,cross_sensor/usec_south,REJECT
